taxon_id,organism,accession,gc_count,seq_length,chromosomes,gene_total,gene_num_protein_coding,gene_num_non_coding,gene_num_pseudogene
2489010,Klebsiella africana,GCF_020526085.1,3086470,5443802,2,5235,5020,122,93
1076626,Candidatus Steffania adelgidicola,GCF_020541225.1,508084,1369541,1,771,697,47,27
1345117,Candidatus Annandia pinicola,GCF_020541245.1,65241,348580,1,None,None,None,None
1987921,Candidatus Profftia lariciata,GCF_020541265.1,268795,1206213,1,627,565,41,21
1177211,Candidatus Vallotia cooleyia,GCF_020541305.1,565989,1240189,2,885,789,55,41
2018052,Candidatus Vallotia lariciata,GCF_020541325.1,478104,1125782,2,785,691,55,39
28026,Bifidobacterium pseudocatenulatum,GCF_020541885.1,1265793,2245999,2,1864,1762,75,27
543736,Rhodococcus opacus PD630,GCF_020542785.1,6158212,9166298,4,8336,8070,66,200
1778675,Chromobacterium rhizoryzae,GCF_020544465.1,3416445,5334040,1,4893,4745,115,33
1408434,Deinococcus radiodurans ATCC 13939,GCF_020546685.1,2186449,3279598,4,3202,3110,62,30
2883169,Corynebacterium uberis,GCF_020616335.1,1658152,2533318,1,2295,2205,66,24
2883998,Lentilactobacillus laojiaonis,GCF_020616595.1,415567,1242019,1,1283,1198,75,10
1809,Mycobacterium ulcerans,GCF_020616615.1,3786836,5789332,2,5205,4293,52,860
2738,Vagococcus fluvialis,GCF_020628455.1,942229,2886743,5,2945,2813,104,28
55212,Erwinia rhapontici,GCF_020683125.1,2794896,5164665,2,4775,4613,118,44
2726122,Marinomonas profundi,GCF_020694005.1,1680808,3648059,1,3400,3257,105,38
537011,Prevotella copri DSM 18205,GCF_020735445.1,1594742,3551614,3,2998,2855,81,62
445975,Collinsella stercoris DSM 13279,GCF_020735465.1,1558900,2460750,1,2096,2012,64,20
249058,Gordonia otitidis,GCF_020735545.1,3347588,5108829,1,4618,4488,56,74
411474,Coprococcus eutactus ATCC 27759,GCF_020735705.1,1341716,3113335,1,2730,2609,73,48
387661,Parabacteroides johnsonii,GCF_020735865.1,2154792,4766157,1,3882,3725,98,59
563172,Ferruginibacter lapsinanis,GCF_020783315.1,1277334,3455339,1,2910,2857,50,3
398049,Mucilaginibacter daejeonensis,GCF_020783335.1,2318450,4810254,1,4139,4066,62,11
203192,Stutzerimonas chloritidismutans,GCF_020783375.1,2814706,4466844,1,4197,4104,76,17
1892,Streptomyces anulatus,GCF_020783455.1,6224821,8690773,2,7538,7300,90,148
2887346,Brachybacterium halotolerans subsp. kimchii,GCF_020792675.1,2944144,4101974,2,3693,3593,62,38
753,Pasteurella canis,GCF_020810675.1,814377,2219635,2,2094,2009,81,4
1689834,Acidithiobacillus ferriphilus,GCF_020844025.1,1446506,2539320,2,2539,2433,57,49
2026187,Bacillus pacificus,GCF_020861345.1,1980903,5594640,2,5714,5369,152,193
2890321,Sphingomonas radiodurans,GCF_020866845.1,2418263,3678193,1,3499,3399,57,43
651561,Chryseobacterium arthrosphaerae,GCF_020872015.1,2065706,5447405,1,4915,4778,113,24
352475,Shinella zoogloeoides,GCF_020883495.1,3123489,4848065,5,4725,4573,66,86
2892440,Staphylococcus ratti,GCF_020883535.1,839347,2323337,3,2281,2153,82,46
311230,Paraburkholderia terrae,GCF_020885575.1,6440748,10391472,6,9432,9123,94,215
821,Phocaeicola vulgatus,GCF_020885855.1,2102658,4977532,5,4158,3961,110,87
363952,Comamonas thiooxydans,GCF_020886175.1,3441205,5620102,3,5199,4986,133,80
2810563,Pseudodesulfovibrio sediminis,GCF_020886695.1,2033487,3764150,1,3563,3471,69,23
322009,Corynebacterium cyclohexanicum,GCF_020886775.1,3104716,4413566,1,4134,3933,68,133
32062,Deinococcus radiophilus,GCF_020889625.1,1766718,2827165,7,2830,2708,61,61
29347,[Clostridium] scindens,GCF_020892115.1,1542345,3315593,1,3403,3241,73,89
1123271,Parasphingorhabdus litoris DSM 22379,GCF_020906275.1,1902741,3610303,1,3489,3422,46,21
1529,Clostridium cadaveris,GCF_020911725.1,1149775,3625784,3,3507,3341,112,54
29438,Pseudomonas savastanoi,GCF_020917325.1,3508289,5999881,1,5179,5011,83,85
2613334,Anoxybacillus sediminis,GCF_020923495.1,2225123,3931259,1,3859,3623,140,96
2778550,Pectobacterium parvum,GCF_020971565.1,2403467,4713035,3,4264,3990,105,169
2852098,Chryseobacterium faecale,GCF_020985365.1,1055014,2658494,1,2497,2437,46,14
1444770,Xylella taiwanensis,GCF_020990565.1,1520768,2857370,2,2429,2293,59,77
703,Plesiomonas shigelloides,GCF_020991025.1,1996755,3860786,3,3454,3252,163,39
2894081,Nocardioides okcheonensis,GCF_020991065.1,3258505,4471533,1,4363,4242,54,67
435905,Microbulbifer celer,GCF_020991125.1,2485086,4346001,1,3625,3531,69,25
218111,Wolbachia endosymbiont of Corcyra cephalonica,GCF_020995475.1,469269,1381884,3,1319,1204,41,74
2781736,Gloeobacter morelensis MG652769,GCF_021018745.1,3150686,5102396,3,4945,4824,52,69
1854574,Streptomyces huasconensis,GCF_021028635.1,5895148,8236582,1,7272,6976,94,202
2906062,Pseudomonas wenzhouensis,GCF_021029445.1,2769064,4452100,1,4152,3981,81,90
993502,Bradyrhizobium daqingense,GCF_021044685.1,5096600,7998085,1,7577,7268,56,253
2897774,Ruania suaedae,GCF_021049265.1,2529658,3557440,1,3276,3192,54,30
2897773,Ruania halotolerans,GCF_021049285.1,2888278,4270413,1,3864,3763,54,47
36863,Ideonella dechloratans,GCF_021049305.1,3145607,4544016,2,4280,4131,73,76
2899121,Tannockella kyphosi,GCF_021054785.1,694586,2260890,1,2178,2099,66,13
2735562,Candidatus Absconditicoccus praedator,GCF_021057185.1,315553,1129696,1,1074,1028,42,4
2806609,Candidatus Gromoviella agglomerans,GCF_021065005.1,190043,589967,1,None,None,None,None
191292,Rhodococcus aetherivorans,GCF_021165915.1,4218472,5978842,1,5468,5328,69,71
156977,Microbacterium resistens,GCF_021172025.1,2858592,4011347,1,3802,3712,56,34
2884022,Capillimicrobium parvum,GCF_021172045.1,4331076,5953270,1,5773,5674,53,46
2891570,Pseudocitrobacter corydidari,GCF_021172065.1,2695656,5015040,1,4689,4511,123,55
2895947,Flavobacterium cyclinae,GCF_021172145.1,957709,3017062,1,2733,2664,58,11
2897181,Flavobacterium channae,GCF_021172165.1,896010,2808467,1,2617,2542,57,18
209247,Nocardia yamanashiensis,GCF_021183565.1,5772277,8468804,1,7831,7597,88,146
2749991,Nocardia gipuzkoensis,GCF_021183645.1,5556670,8118644,1,7405,7198,62,145
2738409,Mycobacterium ostraviense,GCF_021183725.1,4060756,6127734,1,5627,5114,53,460
2900738,Sinomicrobium kalidii,GCF_021183825.1,2423061,5364211,1,4332,4251,60,21
475937,Rhodopseudomonas boonkerdii,GCF_021184025.1,3496467,5632343,1,5180,5068,54,58
2875706,Streptomyces gobiensis,GCF_021216675.1,3925618,5691859,1,5303,5062,80,161
521689,Thiocapsa bogorovii,GCF_021228795.1,3613214,5649927,1,5036,4854,58,124
1267217,Melaminivora jejuensis,GCF_021249385.1,2477305,3668757,1,3374,3217,66,91
1510570,Rahnella victoriana,GCF_021276285.1,2929852,5472828,3,5010,4831,111,68
2759528,Chryseobacterium capnotolerans,GCF_021278965.1,1902124,5357258,1,5088,4631,124,333
1218085,Citrobacter rodentium NBRC 105723 = DSM 16636,GCF_021278985.1,2939576,5381137,2,5154,4795,115,244
2735528,Agrobacterium vaccinii,GCF_021310995.1,2800462,4872905,3,4628,4509,74,45
65700,Erwinia tracheiphila,GCF_021365465.1,2504477,4958521,2,5132,4196,89,847
282263,Wolbachia endosymbiont of Drosophila innubila,GCF_021378375.1,455303,1290587,1,1413,1259,41,113
84112,Eggerthella lenta,GCF_021378605.1,2221261,3467966,2,3039,2956,60,23
2835870,Leptodesmis sichuanensis PKUAC-SCTA121,GCF_021379005.1,2691442,5348817,1,4944,4781,55,108
43057,Cereibacter azotoformans,GCF_021391315.1,3036997,4442977,6,4379,4139,70,170
1880678,Pseudomonas sivasensis,GCF_021391435.1,3648222,6101651,1,5572,5413,93,66
715473,Amycolatopsis acidiphila,GCF_021391495.1,5762860,8183622,1,8054,7761,62,231
462710,Microbacterium binotii,GCF_021398715.1,2288112,3290652,1,3204,3137,55,12
1211807,Stutzerimonas kunmingensis,GCF_021432085.1,2992371,4775870,1,4555,4399,76,80
2746321,Pseudomonas phenolilytica,GCF_021432765.1,2535510,3922746,1,3747,3645,76,26
1389020,Agromyces marinus,GCF_021442325.1,2288608,3202016,1,3024,2944,59,21
42906,Serratia entomophila,GCF_021462285.1,3033139,5147822,2,4913,4731,131,51
1276218,Spiroplasma platyhelix PALS-1,GCF_021496725.1,213410,744499,1,706,668,33,5
666685,Rhodanobacter denitrificans,GCF_021545825.1,2795932,4134749,2,3821,3721,60,40
2666183,Pseudomonas juntendi,GCF_021560075.1,3513611,5630196,3,5229,4994,100,135
2608402,Cellulomonas palmilytica,GCF_021590045.1,2836172,3834012,1,3472,3386,54,32
2782006,Mongoliitalea daihaiensis,GCF_021596945.1,1906987,4816617,1,4054,3978,62,14
502352,Wolbachia endosymbiont of Delia radicum,GCF_021609905.1,558207,1586584,1,1586,1444,42,100
96472,Thiothrix winogradskyi,GCF_021650935.1,2252831,4380446,3,4345,4213,71,61
1855823,Macrococcus canis,GCF_021650955.1,867000,2358201,2,2450,2358,78,14
998845,Flavobacterium jumunjinense,GCF_021650975.2,1427025,4683139,2,4274,4149,95,30
2764705,Sideroxyarcus emersonii,GCF_021654335.1,1643801,2738141,1,2684,2622,55,7
1501662,Streptococcus parasuis,GCF_021654455.1,878407,2197342,1,2199,2070,72,57
2558174,Candidatus Hydrogenosomobacter endosymbioticus,GCF_021654655.1,341248,826669,1,759,707,51,1
116718,Paenibacillus azoreducens,GCF_021654775.1,3510146,7316152,1,6553,6322,117,114
130049,Paenibacillus dendritiformis,GCF_021654795.1,3579258,6547390,1,5844,5624,110,110
2791037,Thiomicrorhabdus immobilis,GCF_021654855.1,1083382,2539444,1,2300,2233,57,10
1263550,Edwardsiella piscicida,GCF_021733145.1,2276782,3819771,2,3502,3327,127,48
29320,Paenarthrobacter nicotinovorans,GCF_021919345.1,2827911,4481325,2,4173,4068,75,30
1734031,Clavibacter phaseoli,GCF_021922925.1,2369099,3226754,2,3093,3023,54,16
539813,Enterobacter mori,GCF_022014715.1,2690747,4844012,2,4595,4429,117,49
77095,Prevotella bryantii,GCF_022024215.1,1351004,3465067,2,2827,2676,112,39
1750598,Dissulfurimicrobium hydrothermale,GCF_022026155.1,1005777,2025450,1,1929,1825,54,50
89053,Gordonia amicalis,GCF_022059885.1,3475908,5158374,1,4711,4437,59,215
439334,Mycobacterium avium subsp. hominissuis,GCF_022175585.1,3533392,5118245,1,4831,4657,53,121
2895286,Pedobacter mucosus,GCF_022200785.1,1749263,4929029,1,4146,4073,60,13
2293571,Streptomyces inhibens,GCF_022221585.1,6817418,9696490,1,8754,8217,93,444
518898,Marinobacterium sediminicola,GCF_022343685.1,1995462,3554135,1,3279,3162,99,18
198483,Macrococcus brunensis,GCF_022343725.1,889178,2123615,2,2259,2148,81,30
622,Shigella dysenteriae,GCF_022354085.1,2628681,5192674,2,4978,4741,116,121
2917790,Wielerella bovis,GCF_022354425.1,994352,2339861,1,2334,2218,79,37
102862,Proteus penneri,GCF_022369495.1,1543451,4023090,2,3657,3498,112,47
134601,Mycobacterium goodii,GCF_022370755.2,4520182,6741306,1,6433,6288,57,88
1069221,Mycolicibacillus parakoreensis,GCF_022370835.2,2774452,3936223,2,3782,3664,55,63
296199,Vibrio gigantis,GCF_022371215.1,2361916,5333684,3,4767,4530,184,53
1795032,Mycobacterium virginiense,GCF_022374935.2,3358268,4980142,1,4712,4526,55,131
2761619,Nodularia sphaerocarpa UHCC 0038,GCF_022376295.1,2249675,5451672,1,4536,4421,60,55
2880008,Brucepastera parasyntrophica,GCF_022376835.1,1488885,3239032,1,3097,2877,56,164
424188,Streptomyces deccanensis,GCF_022385335.1,7184876,10101518,1,8897,8577,91,229
450367,Peribacillus frigoritolerans,GCF_022394675.1,2259340,5568581,2,5318,5046,131,141
577492,Mycobacterium paraterrae,GCF_022430545.2,3619840,5522624,1,5280,5114,57,109
410,Methylobacterium organophilum,GCF_022533465.1,3713442,5319780,3,5040,4839,79,122
2742683,Natranaerofaba carboxydovora,GCF_022539405.1,1154055,3264732,1,3123,3040,64,19
129140,Pseudomonas syringae pv. tagetis,GCF_022557255.1,3540161,6083305,3,5484,5258,83,143
338645,Candidatus Contubernalis alkalaceticum,GCF_022558445.1,1464939,3558951,1,3505,3367,68,70
2893471,Bartonella machadoae,GCF_022559585.1,1056408,2708601,1,2553,2291,52,210
158849,Moellerella wisconsensis,GCF_022592395.1,1593776,3935981,3,3582,3403,107,72
2486855,Arthrobacter sulfonylureivorans,GCF_022637435.1,2724136,4134248,2,3797,3671,67,59
2703885,Rahnella aceris,GCF_022637475.1,2841539,5430172,3,5015,4843,110,62
266062,Pseudoxanthomonas daejeonensis,GCF_022637495.1,2428892,3520644,1,3160,3079,52,29
82989,Buttiauxella ferragutiae,GCF_022637515.1,2669428,5286310,1,4860,4640,116,104
575,Raoultella planticola,GCF_022637595.1,3145849,5646881,1,5376,5164,123,89
470932,Pantoea deleyi,GCF_022647325.1,2703035,4682225,4,4360,4199,110,51
1324864,[Pantoea] beijingensis,GCF_022647505.1,2060736,4107390,1,3719,3542,110,67
1616117,Streptomyces formicae,GCF_022647665.1,5811327,8205064,2,7436,6933,91,412
33881,Curtobacterium luteum,GCF_022655355.1,2630927,3670823,1,3466,3371,59,36
1450,Alicyclobacillus acidoterrestris,GCF_022674245.1,2266842,4346939,2,4288,4004,175,109
54914,Brevibacillus parabrevis,GCF_022701015.1,3178079,6088079,1,5616,5392,173,51
2834459,Allobaculum mucolyticum,GCF_022701195.1,1525733,3144153,1,2587,2441,107,39
2904121,Moraxella nasovis,GCF_022701215.1,854114,2028236,1,1972,1879,67,26
669365,Microcoleus vaginatus PCC 9802,GCF_022701275.1,3083446,6698371,1,5438,5163,89,186
997348,Neisseria macacae ATCC 33926,GCF_022749495.1,1431823,2801968,1,2667,2514,78,75
1056807,Morococcus cerebrosus,GCF_022749515.1,1323776,2574276,1,2455,2276,76,103
2202721,Zhouia spongiae,GCF_022760175.1,1553134,4040482,1,3391,3308,60,23
225422,Sulfitobacter indolifex,GCF_022788655.1,2661965,4498570,8,4355,4211,65,79
2926907,Abyssalbus ytuae,GCF_022807975.1,1537273,4365036,1,3680,3614,55,11
463192,Pseudodesulfovibrio tunisiensis,GCF_022809775.1,2144309,3609901,1,3401,3265,76,60
659012,Agromyces soli,GCF_022811605.1,2750173,3810275,1,3633,3553,54,26
1705399,Hymenobacter monticola,GCF_022811645.1,3791349,6124749,7,5170,5079,57,34
29497,Vibrio splendidus,GCF_022812045.1,2412630,5449819,2,4806,4575,187,44
1613,Limosilactobacillus fermentum,GCF_022819245.1,1044551,2016236,1,2043,1888,76,79
497967,Hymenobacter tibetensis,GCF_022827545.1,3520409,6328632,7,5060,4971,63,26
223390,Ancylobacter polymorphus,GCF_022836935.1,3509668,5225369,6,4974,4818,61,95
322095,Porphyromonas somerae,GCF_022845615.1,1271029,2727503,1,2312,2229,57,26
1907662,Raoultibacter timonensis,GCF_022845715.1,2413748,4016902,1,3252,3188,55,9
638849,Pyramidobacter piscolens,GCF_022846135.1,1603692,2686623,1,2567,2473,66,28
56956,Thermus brockianus,GCF_022846375.1,1618342,2423923,3,2558,2432,56,70
2839759,Enterococcus innesii,GCF_022846515.1,1527293,3598496,2,3371,3280,80,11
1129264,Sphaerochaeta associata,GCF_022869165.1,1805137,3554903,1,3302,3238,61,3
252130,Uruburuella suis,GCF_022870845.1,1488237,2729985,1,2487,2392,72,23
1282863,Uruburuella testudinis,GCF_022870865.1,1573340,2949123,1,2710,2597,71,42
1931275,Neisseria dumasiana,GCF_022870885.1,1351677,2679563,1,2502,2369,71,62
1470200,Neisseria arctica,GCF_022870905.1,1104008,2378219,1,2202,2107,71,24
61,Vitreoscilla stercoraria,GCF_022870945.1,1171514,2661781,3,2619,2453,116,50
1071679,Caballeronia grimmiae,GCF_022879615.1,4175411,6650744,8,6228,5961,80,187
871203,Caballeronia zhejiangensis,GCF_022879815.1,4669885,7412165,7,6964,6731,87,146
269084,Synechococcus elongatus PCC 6301,GCF_022984195.1,1524309,2749599,3,2767,2703,55,9
2024526,Flavobacterium sediminilitoris,GCF_023008245.1,1149858,3913692,1,3604,3517,62,25
169435,Anaerotruncus colihominis,GCF_023008305.1,1904807,3508661,2,3462,3344,69,49
144,Borrelia coriaceae,GCF_023035295.1,522281,1787333,24,1745,1638,38,69
2756107,Borrelia puertoricensis,GCF_023035875.1,548915,1868579,23,1976,1830,38,108
2871820,Shinella oryzae,GCF_023038235.1,3299221,5215421,2,4998,4880,64,54
1701090,Gordonia hongkongensis,GCF_023078355.1,3668740,5409529,2,4892,4561,59,272
2989727,Shewanella sp. JNE2,GCF_023159115.1,2122665,4741099,2,4263,4066,129,68
51288,Kluyvera ascorbata,GCF_023195735.1,2735686,5062542,2,4834,4619,125,90
1854498,Chryseobacterium nepalense,GCF_023195755.1,1472873,3989211,1,3618,3520,83,15
89093,Ignavigranum ruoffiae,GCF_023195815.2,773424,1949382,1,1849,1765,57,27
379097,Vibrio sinaloensis,GCF_023195835.1,1989418,4167209,2,3772,3608,147,17
53522,Thermobifida alba,GCF_023208015.1,3534926,4903256,1,4366,4223,66,77
2740185,Geomonas paludis,GCF_023221575.1,3259932,5241294,1,4444,4339,77,28
2715209,Bacillus rugosus,GCF_023238245.1,1818964,4146938,1,4199,3967,122,110
483913,Bacillus inaquosorum,GCF_023238325.1,1867790,4242130,1,4303,4053,121,129
1225128,Sediminicoccus rosea,GCF_023243115.1,3355508,4911255,1,4660,4576,58,26
200454,Pseudomonas tremae,GCF_023278125.1,3396160,5887743,3,5371,5122,83,166
81947,Vagococcus lutrae,GCF_023299185.1,784752,2081978,3,2007,1920,74,13
938288,Fenollaria massiliensis,GCF_023347705.1,558731,1609887,1,1514,1438,64,12
2942909,Brachybacterium kimchii,GCF_023373525.1,3110859,4348474,2,3953,3816,100,37
2925830,Nicolia spurrieriana,GCF_023380205.1,864857,2053587,2,1732,1635,82,15
2923364,Apilactobacillus apisilvae,GCF_023380225.1,480486,1550949,3,1576,1483,81,12
2923363,Bombilactobacillus thymidiniphilus,GCF_023380245.1,544222,1494436,1,1536,1450,73,13
2923362,Bombilactobacillus folatiphilus,GCF_023380265.1,628592,1637944,2,1626,1530,73,23
319947,Streptomyces durmitorensis,GCF_023498005.1,6947133,9862620,2,8704,8417,90,197
1940789,Lactococcus petauri,GCF_023499275.1,802294,2106259,1,2056,1967,79,10
2038343,Jatrophihabitans telluris,GCF_023516435.1,2857062,4193897,1,3859,3752,53,54
38284,Corynebacterium accolens,GCF_023520795.1,1468516,2465625,1,2317,2200,65,52
588,Providencia stuartii,GCF_023547145.1,2019420,4837555,4,4579,4336,108,135
154048,Wolbachia endosymbiont of Ostrinia furnacalis,GCF_023559125.1,445944,1321828,1,1279,1164,41,74
183754,Wolbachia endosymbiont of Ostrinia scapulalis,GCF_023559145.1,445586,1320340,1,1287,1176,41,70
391953,Aquincola tertiaricarbonis,GCF_023573145.1,4927979,7110107,4,6604,6400,64,140
1312364,Brevundimonas albigilva,GCF_023573565.1,2300406,3336758,1,3365,3245,58,62
566027,Micrococcus yunnanensis,GCF_023573625.1,1803868,2470932,1,2248,2151,57,40
108080,Candidatus Blochmannia herculeanus,GCF_023585725.1,235230,790899,1,663,610,46,7
251538,Candidatus Blochmannia ocreatus,GCF_023585745.1,204128,746321,1,645,589,45,11
2945587,Blochmannia endosymbiont of Camponotus modoc,GCF_023585785.1,233757,790674,1,662,609,46,7
251540,Candidatus Blochmannia vicinus,GCF_023586525.1,224657,778501,1,660,609,45,6
663,Vibrio alginolyticus,GCF_023650915.1,2302608,5150420,3,4781,4589,170,22
564369,Luteibacter anthropi,GCF_023699965.1,3186115,4961663,1,4258,4163,63,32
1748242,Spongiibacter taiwanensis,GCF_023702635.1,2115591,3714182,1,3370,3300,51,19
393765,Candidatus Endoriftia persephone,GCF_023733635.1,2111909,3604761,1,3277,3173,59,45
1541170,Sphingomonas morindae,GCF_023822065.1,2945255,4239716,4,3996,3877,63,56
1637975,Cytobacillus solani,GCF_023823875.1,2037442,5453361,2,5569,5237,180,152
33046,Bartonella taylorii,GCF_023920085.1,756854,1948309,1,1712,1619,52,41
96232,Legionella lytica,GCF_023921225.1,1468279,3707997,3,3219,3105,59,55
114686,Streptomyces phaeoluteigriseus,GCF_023923245.1,6521930,9118447,3,8078,7650,94,334
1503041,Arcanobacterium pinnipediorum,GCF_023973165.1,990272,1952277,1,1728,1647,65,16
2940671,Phormidium yuhuli AB48,GCF_023983615.1,2478720,4799068,2,4187,4070,54,63
1750535,Fructilactobacillus ixorae,GCF_024029915.1,664699,1422963,2,1435,1336,81,18
2842346,Pseudomonas siliginis,GCF_024072275.1,3652282,6095266,2,5510,5376,88,46
2853159,Pseudomonas pergaminensis,GCF_024112395.1,4014668,6609162,1,6053,5787,86,180
163604,Nocardiopsis exhalans,GCF_024134545.1,5292727,7597621,2,6832,6637,78,117
2919598,Candidatus Comchoanobacter bicostacola,GCF_024172705.1,395856,1007335,1,982,935,42,5
69713,Treponema socranskii subsp. buccale,GCF_024181585.1,1374583,2805741,1,2510,2430,60,20
2493633,Pseudomonas hydrolytica,GCF_024205225.1,3540353,5497959,2,5183,5050,82,51
69967,Macrococcus equipercicus,GCF_024205945.1,963049,2182654,10,2335,2226,84,25
1902580,Macrococcus epidermidis,GCF_024205965.1,842170,2480757,1,2651,2544,77,30
195913,Loktanella salsilacus,GCF_024206795.1,2350228,3913840,2,3746,3631,68,47
255519,Atlantibacter subterranea,GCF_024224615.1,2639078,4778848,3,4548,4376,115,57
2026186,Bacillus paranthracis,GCF_024296885.1,1962599,5537675,2,5724,5429,148,147
29559,Metamycoplasma hyosynoviae,GCF_024297005.1,239917,889181,1,735,692,40,3
2961895,Bartonella harrusi,GCF_024297065.1,877422,2265076,2,2095,1824,52,219
89586,Neoehrlichia mikurensis,GCF_024299005.1,332119,1236870,1,979,920,42,17
2018689,Rhizobium anhuiense bv. trifolii,GCF_024346605.1,4467705,7327117,4,7040,6786,64,190
33918,Microbacterium liquefaciens,GCF_024362265.1,2536363,3712220,1,3651,3579,57,15
28169,Vibrio pelagius,GCF_024362845.1,2091442,4635961,4,4118,3893,182,43
151781,Lactobacillus intestinalis,GCF_024397795.1,723910,2038712,3,1925,1806,74,45
1935446,Photobacterium toruni,GCF_024494545.1,1800400,4647586,6,4319,3963,282,74
55603,Mycoplasmopsis caviae,GCF_024498215.1,323561,1155014,1,1126,1069,45,12
